GlobalVantageKey,Year,CompanyName,CountryofIncorporation,PrimarySICCode,TickerSymbol,CUSIPNumber,CentralIndexKey,DomesticLTICRSPMthlyAvg
11424,2009,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11424,2010,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11424,2011,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11424,2012,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11424,2013,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11424,2014,PIERRE FOODS INC,0,2030,0602B,72099Y91X,67494,17
11436,2000,CBS CORP -OLD,0,4833,CBS.2,12490K10X,106413,12
11440,2011,WESTMORELAND COAL CO,0,1220,WLB,960878106,106455,19
11440,2012,WESTMORELAND COAL CO,0,1220,WLB,960878106,106455,18.83333333
11440,2013,WESTMORELAND COAL CO,0,1220,WLB,960878106,106455,18
11440,2014,WESTMORELAND COAL CO,0,1220,WLB,960878106,106455,17.83333333
11446,2000,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,9.666666667
11446,2001,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,10.58333333
11446,2002,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2003,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2004,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2005,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2006,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2007,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2008,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2009,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2010,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2011,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2012,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2013,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11446,2014,MEADWESTVACO CORP,0,2631,MWV,583334107,1159297,11
11456,2000,WEYERHAEUSER CO,0,2400,WY,962166104,106535,8
11456,2001,WEYERHAEUSER CO,0,2400,WY,962166104,106535,8.583333333
11456,2002,WEYERHAEUSER CO,0,2400,WY,962166104,106535,10.83333333
11456,2003,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2004,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2005,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2006,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2007,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2008,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11
11456,2009,WEYERHAEUSER CO,0,2400,WY,962166104,106535,11.91666667
11456,2010,WEYERHAEUSER CO,0,2400,WY,962166104,106535,12
11456,2011,WEYERHAEUSER CO,0,2400,WY,962166104,106535,12
11456,2012,WEYERHAEUSER CO,0,2400,WY,962166104,106535,12
11456,2013,WEYERHAEUSER CO,0,2400,WY,962166104,106535,12
11456,2014,WEYERHAEUSER CO,0,2400,WY,962166104,106535,12
11462,2000,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,16
11462,2001,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,16.66666667
11462,2002,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,17
11462,2003,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,17.75
11462,2004,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,18.83333333
11462,2005,HANDY & HARMAN LTD,0,3330,HNH,410315105,106618,20
11465,2000,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2001,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2002,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2003,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2004,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2005,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10
11465,2006,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,10.83333333
11465,2007,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,11
11465,2008,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,11
11465,2009,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,12
11465,2010,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,12
11465,2011,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,12
11465,2012,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,12
11465,2013,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,11.16666667
11465,2014,WHIRLPOOL CORP,0,3630,WHR,963320106,106640,11
11482,2006,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,11
11482,2007,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,11
11482,2008,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,11
11482,2009,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,12.16666667
11482,2010,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,13.5
11482,2011,WHITNEY HOLDING CORP,0,6020,WTNY,96661210X,106926,14
11502,2000,WILLAMETTE INDUSTRIES,0,2621,WLL.1,96913310X,107189,9
11502,2001,WILLAMETTE INDUSTRIES,0,2621,WLL.1,96913310X,107189,9
11502,2002,WILLAMETTE INDUSTRIES,0,2621,WLL.1,96913310X,107189,10.33333333
11506,2000,WILLIAMS COS INC,0,4922,WMB,969457100,107263,11
11506,2001,WILLIAMS COS INC,0,4922,WMB,969457100,107263,10.75
11506,2002,WILLIAMS COS INC,0,4922,WMB,969457100,107263,13.16666667
11506,2003,WILLIAMS COS INC,0,4922,WMB,969457100,107263,16
11506,2004,WILLIAMS COS INC,0,4922,WMB,969457100,107263,16
11506,2005,WILLIAMS COS INC,0,4922,WMB,969457100,107263,16
11506,2006,WILLIAMS COS INC,0,4922,WMB,969457100,107263,15.33333333
11506,2007,WILLIAMS COS INC,0,4922,WMB,969457100,107263,13.16666667
11506,2008,WILLIAMS COS INC,0,4922,WMB,969457100,107263,12
11506,2009,WILLIAMS COS INC,0,4922,WMB,969457100,107263,12
11506,2010,WILLIAMS COS INC,0,4922,WMB,969457100,107263,12
11506,2011,WILLIAMS COS INC,0,4922,WMB,969457100,107263,12
11506,2012,WILLIAMS COS INC,0,4922,WMB,969457100,107263,11.16666667
11506,2013,WILLIAMS COS INC,0,4922,WMB,969457100,107263,11
11506,2014,WILLIAMS COS INC,0,4922,WMB,969457100,107263,12.16666667
11513,2000,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8
11513,2001,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8
11513,2002,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8
11513,2003,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8
11513,2004,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8
11513,2005,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,8.166666667
11513,2006,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,9
11513,2007,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,9
11513,2008,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,9
11513,2009,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,10.66666667
11513,2010,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,12.91666667
11513,2011,WILMINGTON TRUST CORP,0,6020,WL,97180710X,872821,15.8
11531,2000,APPLICA INC,0,3634,APN.1,03815A10X,217084,16
11531,2001,APPLICA INC,0,3634,APN.1,03815A10X,217084,16
11531,2002,APPLICA INC,0,3634,APN.1,03815A10X,217084,16
11531,2003,APPLICA INC,0,3634,APN.1,03815A10X,217084,16.25
11531,2004,APPLICA INC,0,3634,APN.1,03815A10X,217084,17.5
11531,2005,APPLICA INC,0,3634,APN.1,03815A10X,217084,18.41666667
11531,2006,APPLICA INC,0,3634,APN.1,03815A10X,217084,19
11531,2007,APPLICA INC,0,3634,APN.1,03815A10X,217084,19
11535,2000,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,12
11535,2001,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,12
11535,2002,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,12
11535,2003,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,12.91666667
11535,2004,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,17.25
11535,2005,WINN-DIXIE STORES INC,0,5411,WINN,97428030X,107681,22.5
11548,2000,WISCONSIN BELL,0,4813,AIT5,97658500X,107844,5.714285714
11550,2000,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,6.5
11550,2001,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,7.5
11550,2002,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9
11550,2003,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9.833333333
11550,2004,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2005,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2006,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2007,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2008,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2009,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2010,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,10
11550,2011,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9.416666667
11550,2012,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9
11550,2013,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9
11550,2014,WISCONSIN ENERGY CORP,0,4931,WEC,976657106,783325,9
11552,2000,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,6
11552,2001,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,6.5
11552,2002,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,8
11552,2003,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,8.833333333
11552,2004,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11552,2005,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11552,2006,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11552,2007,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11552,2008,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11552,2009,WISCONSIN GAS CO,0,4924,WIC1,97670700X,107819,9
11554,2000,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,7
11554,2001,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,7.5
11554,2002,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,9.083333333
11554,2003,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2004,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2005,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2006,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2007,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2008,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2009,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2010,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2011,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2012,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,10
11554,2013,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,9
11554,2014,ALLIANT ENERGY CORP,0,4931,LNT,18802108,352541,9
11555,2000,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,5
11555,2001,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,6.083333333
11555,2002,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,7.166666667
11555,2003,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,8
11555,2004,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,8
11555,2005,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,8
11555,2006,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,8
11555,2007,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,8.916666667
11555,2008,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,9
11555,2009,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,9.833333333
11555,2010,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,10
11555,2011,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,10
11555,2012,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,9
11555,2013,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,9
11555,2014,INTEGRYS ENERGY GROUP INC,0,4931,TEG,45822P105,916863,9
11558,2000,WISER OIL CO,0,1311,WZR.1,97728410X,107874,19
11558,2001,WISER OIL CO,0,1311,WZR.1,97728410X,107874,17.83333333
11558,2002,WISER OIL CO,0,1311,WZR.1,97728410X,107874,17
11558,2003,WISER OIL CO,0,1311,WZR.1,97728410X,107874,17
11558,2004,WISER OIL CO,0,1311,WZR.1,97728410X,107874,17.42857143
11566,2012,WOLVERINE WORLD WIDE,0,3140,WWW,978097103,110471,15
11566,2013,WOLVERINE WORLD WIDE,0,3140,WWW,978097103,110471,15
11566,2014,WOLVERINE WORLD WIDE,0,3140,WWW,978097103,110471,14.33333333
11584,2000,FOOT LOCKER INC,0,5661,FL,344849104,850209,14
11584,2001,FOOT LOCKER INC,0,5661,FL,344849104,850209,14
11584,2002,FOOT LOCKER INC,0,5661,FL,344849104,850209,13.16666667
11584,2003,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11584,2004,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11584,2005,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11584,2006,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11584,2007,FOOT LOCKER INC,0,5661,FL,344849104,850209,13.25
11584,2008,FOOT LOCKER INC,0,5661,FL,344849104,850209,14.16666667
11584,2009,FOOT LOCKER INC,0,5661,FL,344849104,850209,15.16666667
11584,2010,FOOT LOCKER INC,0,5661,FL,344849104,850209,16
11584,2011,FOOT LOCKER INC,0,5661,FL,344849104,850209,15.16666667
11584,2012,FOOT LOCKER INC,0,5661,FL,344849104,850209,13.91666667
11584,2013,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11584,2014,FOOT LOCKER INC,0,5661,FL,344849104,850209,13
11600,2000,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2001,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2002,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2003,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2004,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2005,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2006,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2007,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2008,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2009,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2010,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2011,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2012,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2013,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11600,2014,WORTHINGTON INDUSTRIES,0,3310,WOR,981811102,108516,11
11609,2005,WRIGLEY (WM) JR CO,0,2060,WWY,98252610X,108601,7
11609,2006,WRIGLEY (WM) JR CO,0,2060,WWY,98252610X,108601,7
11609,2007,WRIGLEY (WM) JR CO,0,2060,WWY,98252610X,108601,7
11609,2008,WRIGLEY (WM) JR CO,0,2060,WWY,98252610X,108601,7
11628,2000,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,9.416666667
11628,2001,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,12.5
11628,2002,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,14.58333333
11628,2003,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,15
11628,2004,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,15
11628,2005,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,15
11628,2006,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,13.33333333
11628,2007,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,12.33333333
11628,2008,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,11.25
11628,2009,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,11
11628,2010,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,11.91666667
11628,2011,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,12
11628,2012,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,12
11628,2013,XEROX CREDIT CORP,0,6159,XRX1,98390100X,351936,12
11636,2000,XEROX CORP,0,7374,XRX,984121103,108772,9.416666667
11636,2001,XEROX CORP,0,7374,XRX,984121103,108772,12.5
11636,2002,XEROX CORP,0,7374,XRX,984121103,108772,14.58333333
11636,2003,XEROX CORP,0,7374,XRX,984121103,108772,15
11636,2004,XEROX CORP,0,7374,XRX,984121103,108772,15
11636,2005,XEROX CORP,0,7374,XRX,984121103,108772,15
11636,2006,XEROX CORP,0,7374,XRX,984121103,108772,13.33333333
11636,2007,XEROX CORP,0,7374,XRX,984121103,108772,12.33333333
11636,2008,XEROX CORP,0,7374,XRX,984121103,108772,11.25
11636,2009,XEROX CORP,0,7374,XRX,984121103,108772,11
11636,2010,XEROX CORP,0,7374,XRX,984121103,108772,11.91666667
11636,2011,XEROX CORP,0,7374,XRX,984121103,108772,12
11636,2012,XEROX CORP,0,7374,XRX,984121103,108772,12
11636,2013,XEROX CORP,0,7374,XRX,984121103,108772,11.91666667
11636,2014,XEROX CORP,0,7374,XRX,984121103,108772,11
11641,2000,XTRA CORP,0,7359,XTR.1,98413810X,217591,10
11641,2001,XTRA CORP,0,7359,XTR.1,98413810X,217591,10
11644,2000,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,16
11644,2001,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15.08333333
11644,2002,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,14.5
11644,2003,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,14
11644,2004,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,16.25
11644,2005,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,17.81818182
11644,2007,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,16
11644,2008,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15.33333333
11644,2009,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,14.5
11644,2010,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15
11644,2011,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15
11644,2012,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15
11644,2013,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15
11644,2014,KEY ENERGY SERVICES INC,0,1381,KEG,492914106,318996,15.16666667
11649,2000,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,11
11649,2001,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,11
11649,2002,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,11
11649,2003,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,11.08333333
11649,2004,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,12
11649,2005,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,12
11649,2006,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,12
11649,2007,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,12.08333333
11649,2008,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,14.91666667
11649,2009,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,20.5
11649,2010,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,21
11649,2011,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,21.91666667
11649,2012,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,20
11649,2013,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,20
11649,2014,YRC WORLDWIDE INC,0,4213,YRCW,984249607,716006,19
11657,2004,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2005,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2006,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2007,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2008,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2009,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2010,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2011,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2012,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2013,YORK WATER CO,0,4941,YORW,987184108,108985,9
11657,2014,YORK WATER CO,0,4941,YORW,987184108,108985,9
11669,2000,ZALE CORP,0,5944,ZLC,98885810X,109156,12.83333333
11669,2001,ZALE CORP,0,5944,ZLC,98885810X,109156,12
11669,2002,ZALE CORP,0,5944,ZLC,98885810X,109156,12
11669,2003,ZALE CORP,0,5944,ZLC,98885810X,109156,12.33333333
11670,2011,HRG GROUP INC,0,3690,HRG,40434J100,109177,17
11670,2012,HRG GROUP INC,0,3690,HRG,40434J100,109177,17
11670,2013,HRG GROUP INC,0,3690,HRG,40434J100,109177,17
11670,2014,HRG GROUP INC,0,3690,HRG,40434J100,109177,17
11672,2000,TJX COMPANIES INC,0,5651,TJX,872540109,109198,9
11672,2001,TJX COMPANIES INC,0,5651,TJX,872540109,109198,9
11672,2002,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8.666666667
11672,2003,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2004,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2005,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2006,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2007,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2008,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2009,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2010,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2011,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2012,TJX COMPANIES INC,0,5651,TJX,872540109,109198,8
11672,2013,TJX COMPANIES INC,0,5651,TJX,872540109,109198,7.916666667
11672,2014,TJX COMPANIES INC,0,5651,TJX,872540109,109198,7
11687,2000,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11
11687,2001,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11
11687,2002,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11
11687,2003,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11
11687,2004,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11
11687,2005,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,10.41666667
11687,2006,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,10
11687,2007,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,10
11687,2008,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,10
11687,2009,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,11.5
11687,2010,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,12
11687,2011,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,12
11687,2012,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,12
11687,2013,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,12
11687,2014,ZIONS BANCORPORATION,0,6020,ZION,989701107,109380,12
11712,2000,ELIZABETHTOWN WATER CO,0,4941,ETW1,28711900X,32379,7
11712,2001,ELIZABETHTOWN WATER CO,0,4941,ETW1,28711900X,32379,7
11721,2000,OSHKOSH CORP,0,3711,OSK,688239201,775158,13
11721,2001,OSHKOSH CORP,0,3711,OSK,688239201,775158,13
11721,2002,OSHKOSH CORP,0,3711,OSK,688239201,775158,12.91666667
11721,2003,OSHKOSH CORP,0,3711,OSK,688239201,775158,12
11721,2004,OSHKOSH CORP,0,3711,OSK,688239201,775158,12
11721,2006,OSHKOSH CORP,0,3711,OSK,688239201,775158,14
11721,2007,OSHKOSH CORP,0,3711,OSK,688239201,775158,14
11721,2008,OSHKOSH CORP,0,3711,OSK,688239201,775158,14.33333333
11721,2009,OSHKOSH CORP,0,3711,OSK,688239201,775158,16.58333333
11721,2010,OSHKOSH CORP,0,3711,OSK,688239201,775158,15.58333333
11721,2011,OSHKOSH CORP,0,3711,OSK,688239201,775158,14.16666667
11721,2012,OSHKOSH CORP,0,3711,OSK,688239201,775158,14
11721,2013,OSHKOSH CORP,0,3711,OSK,688239201,775158,13.91666667
11721,2014,OSHKOSH CORP,0,3711,OSK,688239201,775158,13
11747,2003,TRANSMONTAIGNE INC,0,4610,TMG.1,89393410X,755199,14
11747,2004,TRANSMONTAIGNE INC,0,4610,TMG.1,89393410X,755199,14.66666667
11747,2005,TRANSMONTAIGNE INC,0,4610,TMG.1,89393410X,755199,15.08333333
11747,2006,TRANSMONTAIGNE INC,0,4610,TMG.1,89393410X,755199,16
11770,2012,STIFEL FINANCIAL CORP,0,6211,SF,860630102,720672,12
11770,2013,STIFEL FINANCIAL CORP,0,6211,SF,860630102,720672,12
11770,2014,STIFEL FINANCIAL CORP,0,6211,SF,860630102,720672,12
11815,2000,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,15
11815,2001,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,15
11815,2003,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,15.85714286
11815,2004,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,16.66666667
11815,2005,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,17.66666667
11815,2006,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,18
11815,2007,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,18.5
11815,2009,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,18
11815,2010,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,18
11815,2011,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,19
11815,2012,BUFFETS HOLDINGS INC,0,5812,0419B,11988293X,1292731,27
11818,2000,BEAR STEARNS COMPANIES INC,0,6211,BSC.1,07390210X,777001,8
11818,2001,BEAR STEARNS COMPANIES INC,0,6211,BSC.1,07390210X,777001,8
11818,2002,BEAR STEARNS COMPANIES INC,0,6211,BSC.1,07390210X,777001,8
